Id,Address,Sold Price,Summary,Type,Year built,Heating,Cooling,Parking,Lot,Bedrooms,Bathrooms,Full bathrooms,Total interior livable area,Total spaces,Garage spaces,Region,Elementary School,Elementary School Score,Elementary School Distance,Middle School,Middle School Score,Middle School Distance,High School,High School Score,High School Distance,Flooring,Heating features,Cooling features,Appliances included,Laundry features,Parking features,Tax assessed value,Annual tax amount,Listed On,Listed Price,Last Sold On,Last Sold Price,City,Zip,State
23594,330 N Western Ave,1150000.0,"330 N Western Ave, Los Angeles, CA 90004 is a multi family home that contains 3,798 sq ft and was built in 1921. It contains 6 bedrooms and 3 bathrooms. This home last sold for $1,150,000 in September 2020. 
 
The Zestimate for this house is $1,150,490. The Rent Zestimate for this home is $2,600/mo.",MultiFamily,1921.0,,,0 spaces,,6,3.0,,3798.0,0.0,0.0,Los Angeles,Harvard Elementary School,3.0,0.3,Virgil Middle School,5.0,1.1,Fairfax Senior High School,7.0,3.2,,,,,Inside,,419571.0,5509.0,2019-04-21,1450000.0,,,Los Angeles,90004,CA
40792,716 2nd Ave,915000.0,"Great opportunity to get into a 4 bedroom 2 bath property under a million dollars. 1615 square foot home on a 5800 square foot lot. Fixer upper with endless potential in desirable Redwood City. Plenty of off-street parking. Easy access to 84 and highway 101 and a short distance to Cal Train and to a vibrant downtown where you can enjoy shopping, fabulous restaurants, live entertainment, unique shops and cinema. Located blocks from Costco and the new Stanford Campus.",SingleFamily,1924.0,"Forced Air, Central Forced Air",None,"Garage, Garage - Attached",5797.0,4,2.0,2.0,1615.0,0.0,0.0,Redwood City,Fair Oaks Elementary School,2.0,0.2,John F. Kennedy Middle School,5.0,2.6,Sequoia High School,6.0,2.2,"Tile, Hardwood, Laminate, Carpet, Vinyl / Linoleum",Forced air,None,"Dryer, Range / Oven, Refrigerator, Washer","Tub / Sink, Washer / Dryer, Electricity Hookup (220V)","Garage, Garage - Attached",65367.0,2216.0,2020-10-21,989000.0,,,Redwood City,94063,CA
3421,44295 Dunlap Rd,430000.0,"Enjoy breathtaking panoramic mountain views from all angles of this sprawling 56+- acre mountain retreat. This custom country home has been masterfully placed on the highest point of this unique land creating a superb vantage point to catch the views and the breezes. The home is full of natural light and openness, creating a great feel.  Some home features include a spacious covered porch, granite countertops, custom woodwork, built in storage, wood fireplace insert, bay windows, french doors, 2x6 exterior, recessed living room ceiling, claw foot bathtub, outdoor lighting and more. The property is fenced & cross fenced and includes access roads, seasonal pond, 25x30  metal barn, propane back up generator, two water storage tanks, leased solar, and more. This property has cooler summer temps and just enough snow to enjoy in the winter. It feels like its hours from civilization, but is located within an hour of the Central Valley, and even closer to Kings Canyon/Sequoia. Solar is leased.",SingleFamily,2013.0,,Central Air,Garage - Attached,2451121.0,3,2.0,2.0,2358.0,2.0,2.0,Miramonte,Dunlap Elementary School,6.0,3.4,,,,Reedley High School,8.0,24.6,,,Central Air,,Inside,Garage - Attached,358946.0,4294.0,2019-04-12,490000.0,,,Miramonte,93641,CA
46465,6180 Lark Dr,1175000.0,"6180 Lark Dr, Tahoma, CA 96141 is a single family home that contains 1,485 sq ft and was built in 1964. It contains 4 bedrooms and 3 bathrooms. This home last sold for $1,175,000 in December 2020. 
 
The Zestimate for this house is $1,194,064. The Rent Zestimate for this home is $3,000/mo.",SingleFamily,1964.0,Wall,,0 spaces,10890.0,4,3.0,,1485.0,0.0,0.0,Tahoma,Tahoe Lake Elementary School,6.0,6.3,,,,North Tahoe High School,6.0,7.9,,Wall,,,Hall,,483340.0,5975.0,2020-12-12,995000.0,2015-10-16,435000.0,Homewood,96141,CA
37100,1841 Rochelle Dr,1140000.0,WELCOME HOME!,SingleFamily,1959.0,Forced Air,Central AC,"Garage, Garage - Attached, Covered",5702.0,3,2.0,2.0,1300.0,2.0,2.0,San Jose,Bagby Elementary School,6.0,0.4,Price Charter Middle School,7.0,0.4,Branham High School,8.0,1.7,,Forced air,Central,,,"Garage, Garage - Attached, Covered",1035300.0,13769.0,2020-11-02,1147888.0,,,San Jose,95124,CA
45802,8429 Lookout Mountain Ave,1067500.0,"Striking modern home filled w/character on a double lot. This 3 level home features Dramatic Floor - Ceiling windows that bring the outside in.  Open concept living rm, kit & dining rm leads to a large priv patio perfect for BBQ'ing. Great for entertaining, as it has amazing outdoor space incl. the priv patio, 2 balconies, a separate area behind the house great for a play area & a full rooftop deck. Master ste has a large walk-in closet & a luxurious redone master bath w/sep shower/tub & mosaic tile to the ceiling, skylight & balcony. Originally a 2 BR home, another BR was added on the same level as the master ste to make it a 3 BR home. However, you can remove one wall & bring it back to it's original splendor if you desire. There are beautiful knotted H/W flrs thru-out, a F/P, modern ceiling fans, beautiful wood trim & french doors & many energy efficient windows for natural light. 2 car gar & in the coveted. Wonderland school! At 1666 sqft this is an extremely well priced home.",SingleFamily,1985.0,"Central, Baseboard",Central Air,Garage - Two Door,5643.0,3,2.0,2.0,1666.0,2.0,2.0,Los Angeles,Wonderland Avenue Elementary School,9.0,0.1,Hubert Howe Bancroft Middle School,3.0,3.1,Fairfax Senior High School,7.0,2.3,"Wood, Tile","Central, Baseboard",Central Air,"Dishwasher, Refrigerator, Washer, Dryer",Inside,Garage - Two Door,682008.0,8454.0,2020-11-12,999000.0,2003-06-20,515000.0,Los Angeles,90046,CA
5161,350 Bella Vista Ave,2500000.0,"350 Bella Vista Ave, Los Gatos, CA 95032 is a single family home that contains 1,842 sq ft and was built in 1930. It contains 3 bedrooms and 3 bathrooms. This home last sold for $2,500,000 in March 2020. 
 
The Zestimate for this house is $2,416,919. The Rent Zestimate for this home is $5,300/mo.",SingleFamily,1930.0,Forced Air,Central AC,"Garage, Garage - Detached, Covered",6895.0,3,3.0,2.0,1842.0,2.0,2.0,Los Gatos,Louise Van Meter Elementary School,9.0,0.3,C. T. English Middle School,9.0,6.6,Los Gatos High School,10.0,0.5,Hardwood,Forced air,Central,"Dishwasher, Garbage disposal, Microwave, Refrigerator",In Utility Room,"Garage, Garage - Detached, Covered",2372112.0,28178.0,2020-02-11,2399000.0,2018-01-11,2300000.0,Los Gatos,95032,CA
37483,95 Red Rock Way APT 306M,470000.0,"Eichler-type open beam ceilings, NYC-style flat-loft on top-floor-corner with Panoramic SF and 7 County Views both North and East, convenient location, fast commute by bus, subway or freeway, full amenity club-house, plate glass mirrored walls enhance and reflect views, a penthouse-style view overlooking all of downtown SF while up out of the traffic and noise, high in the hills, a life in the sky, surrounded by gardens, birds, nature's beauty, and with all of SF at your fingertips. Full gym, aerobics center, pool, spa and clubhouse on-site included in HOA dues. 

Views - Views - Views ! Constantly changing beautiful views from inside my own home - I never have to go out to see anything - I can see it all - from my own windows ! Heated swimming pool - always bathtub warm, even if it's foggy, winter or nighttime ! On-site aerobics, weight rooms, hot tub & steam/sauna - there's no need for gym membership as we have our own gym here ! Flora & fauna all around - an oasis of wildlife, gardens & waterfalls just footsteps away - constant backdrop of views in all directions out walking the grounds - ocean, bay, city, mountains - like living on a movie set or Hollywood Hills ! The rainbows when it rains, blue herons, wild parrots, hawks ! Close to everything by walking, bus, subway, driving - but living high in the sky - an eagle's nest ! Glen Canyon a few minutes walk - like SoCal in the matter of minutes - the little Glen Canyon billy goats on the rock outcroppings that clean up the grass ! Having grocery, pharmacy, post office, bank, veterinarian, coffee, police academy, community garden, parks - only a few minutes walk ! Underground utilities - no ugly telephone poles & dangling wires to clutter up the neighborhood ! Post-modern Eichler architecture built into the neighborhood - seeing the only 2-story Eichlers in the entire world perched dangling out over Glen Canyon - another ""best kept secret"" type neighborhood ! Walking from home down the hill in any direction - to the beach, Golden Gate Park, Castro, Noe, downtown - taking in all the charms - then coming home later & seeing where all I went by looking out the windows ! Looking out the window & seeing Blue Angels airshows and fireworks - w/o leaving home ! The ballgame on TV while looking out at the lighted-up ball park and hearing the faint roar of the crowds in the distance when Giants win a game ! Like having Google-Maps satellite view turned on 24/7/365 - just by looking out the window !",Condo,1972.0,"Wall, Gas",None,"Off-street, Covered",,0,1.0,1.0,474.0,1.0,1.0,San Francisco,,,,,,,,,,Linoleum / Vinyl,"Wall, Gas",None,"Range / Oven, Refrigerator",,"Off-street, Covered",420330.0,5793.0,2020-10-28,498500.0,2014-03-25,375000.0,San Francisco,94131,CA
20694,402 Clauser Dr,1300000.0,"FABULOUS SINGLE STORY!REMODELED/UPGRADED TO PERFECTION!GRANITE SLAB COUNTERTOPS,CUSTOM TILE FLOORING*REM BATHS,NEWER LIGHT/WATER FIXTURES,GLEAMING LAMINATE FLRS,DBL PANE WINDOWS*FORMAL LIVING/DINING RM,SEP FAMILY RM,FIREPLACE,NOOK*NEW CUSTOM PAINT,NEWER BASEBOARDS/CROWN MOULDING*ATT 2CAR GAR,HUGE LOT,NEW LANDSCAPE IN FRONT/AUTO SPRINKLERS*NEWER COMP SHINGLE ROOF,PRIME LOCATION,CURTNER ELEMENTARY!",SingleFamily,1977.0,Forced air,Other,"Garage, Garage - Detached, Covered",6534.0,4,2.0,,1705.0,2.0,2.0,Milpitas,Curtner Elementary School,8.0,0.8,Thomas Russell Middle School,9.0,0.7,Milpitas High School,9.0,0.5,Hardwood,Forced air,Other,"Dryer, Washer",,"Garage, Garage - Detached, Covered",910162.0,10900.0,2020-07-09,1268000.0,2014-01-17,812000.0,Milpitas,95035,CA
25102,55 Dolores St APT 3,1460000.0,"This lovely, light-filled unit offers 1355 square feet of comfortable modern living with hardwood floors throughout, contemporary finishes and two private decks. With 2 large scaled bedrooms with ample closets and 1 and 1/2 luxury bathrooms with double sinks, the sun-drenched home offers an unobstructed South and Eastern view of The Mission, Bernal and beyond.    Modern large Chef's kitchen with quartz countertops, soft-close custom cabinetry, Thermador and Bosch appliances and breakfast bar opening into a large living/dining room with sliding door to one of the private decks.....perfect for a barbeque, coffee or just hanging out enjoying the view.",SingleFamily,1953.0,,,"Side By Side, Side by Side, On Site",,2,1.0,1.0,1355.0,1.0,1.0,San Francisco,Sanchez Elementary School,2.0,0.4,Everett Middle School,4.0,0.3,Mission High School,3.0,0.4,Wood,,,"Dishwasher, Disposal",Laundry Closet,"Side By Side, Side by Side, On Site",,,2020-07-31,1450000.0,2018-02-06,1395000.0,San Francisco,94103,CA
18437,2978 Ripple Pl APT 103,625000.0,"Stunning, vibrant riverfront 2 bedroom/2 bath flat, with tranquil river and mountain views! Featuring high-end finishes this home is in the hip, eclectic, and emerging Silver Lake adjacent – Frogtown. The home features an open floor plan, en-suite bathroom in the master bedroom, laundry room, plenty of closet & storage space, hardwood floors, an abundance of natural light, and large terrace for entertainment. Regal guests with access to a beautiful courtyard featuring BBQs, fireplace, bar, and multiple seating/gathering areas. Gated underground parking features tandem parking, electrical vehicle charging stations and guest parking! The home features direct access to the LA River, a 7 mile bike/walk path, and access Marsh Park. Enjoy Frogtown’s hottest features, including Frogtown Brewery, Salazar, La Colombe Coffee, Whole Foods Silver Lake and so much more! The home is conveniently located, with easy access to the 2 and 5 freeways! Do not skip a beat and miss this home.",Townhouse,2016.0,Central,Central Air,Garage,16560.0,2,2.0,2.0,1050.0,2.0,2.0,Los Angeles,Allesandro Elementary School,8.0,0.4,,,,,,,,Central,Central Air,"Dishwasher, Disposal, Gas Water Heater, Microwave, Refrigerator, Dryer, Washer",,Garage,610192.0,7451.0,2020-06-26,599900.0,2017-06-30,575000.0,Los Angeles,90039,CA
25627,501 Moorpark Way SPACE 3,197900.0,"Sweet move-in ready newer home with private deck and a nice size fenced yard for your pets, entertaining or simply relaxing. Located in an intimate all-age park with mature trees, clubhouse, and pool.  Upon entry, you will notice natural light, beautiful laminated cherry-wood plank floors, High ceilings, ceiling fan, skylights, newly painted neutral drywall walls, inside full-size laundry, central a/c, double pane windows.  Good size kitchen with solid surface counters, complete with refrigerator, dishwasher, and garbage disposal.  Park includes an option for guests to stay and rent by the night.

Lower monthly space rent $1,200 per month. All-age park.",MobileManufactured,2002.0,"Central Forced Air, Gas",Central AC,"Carport, Off-street, Covered",,2,1.0,1.0,775.0,2.0,2.0,Mountain View,Edith Landels Elementary School,7.0,0.5,Isaac Newton Graham Middle School,6.0,1.3,Mountain View High School,8.0,1.5,"Laminate, Vinyl / Linoleum","Forced air, Gas",Central,"Dishwasher, Dryer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Washer / Dryer,"Carport, Off-street, Covered",42569.0,424.0,2020-08-01,199900.0,,,Mountain View,94041,CA
26250,7650 22nd St,358000.0,Completely remodeled home with almost new everything. You can't find a better home for the price in the area. This home starts with a new roof and goes all the way down to new flooring. Great amentities nearby and easy access to many freeways.,SingleFamily,1961.0,"Central, Fireplace Insert",Central Air,"Garage, Garage - Attached, On-street, Covered",7841.0,4,2.0,2.0,1469.0,4.0,4.0,Sacramento,,,,,,,John F. Kennedy High School,6.0,3.3,"Tile, Laminate","Forced air, Other, Gas, Wood / Pellet","Central, Other","Dishwasher, Dryer, Freezer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",In Garage,"Garage, Garage - Attached, On-street, Covered",137698.0,1743.0,2020-08-13,330000.0,2020-06-26,230000.0,Sacramento,95832,CA
25810,4243 Division St,1087000.0,"Midcentury lines, abundant natural light and a serene sense of privacy make this stylish home a special find in Mt. Washington. The residence was built in 1954, and under the direction of its architect owners has been remodeled with impeccable taste and top-flight materials. Oak flooring flows throughout and a wall of glass neatly folds away providing seamless interplay with the outdoors. The open kitchen is rendered with custom wood cabinetry, gorgeous tile and a pro-grade appliance suite featuring a Liebherr refrigerator, Asko dishwasher and Five-Star range. Outdoor environments offer tranquil escape including a sheltered rear patio and multiple sitting areas in the surround of mature trees and lush drought-tolerant landscaping. Enjoy a two-car garage, whole-house water filtration and central air conditioning with Nest thermostat. Elyria Canyon hiking trails are within easy reach and you'll find yummy dining and takeout options along York and Figueroa in neighboring Highland Park.",SingleFamily,1954.0,Central,Central Air,Garage - Attached,5005.0,2,1.0,1.0,864.0,2.0,2.0,Los Angeles,Toland Way Elementary School,5.0,0.3,,,,Benjamin Franklin Senior High School,7.0,1.3,"Tile, Wood",Central,Central Air,"Dishwasher, Refrigerator, Washer, Dryer",See Remarks,Garage - Attached,790703.0,9562.0,2020-08-10,899000.0,2018-05-25,760000.0,Los Angeles,90065,CA
36367,12534 W Fielding Cir APT 1,1520000.0,"Popular Camden brownstone home with large, private 2-car garage. Built in 2015 and extremely updated, with power shades, voice-activated switches, smart locks, and more. Prime location  only 2 blocks from Runway Retail (restaurants, shops, Whole Foods, movies) and steps from the historic Google Hangar & YouTube studios. Only 6 total units in this building, 2 on each floor. This spacious home has 3 total bedrooms. An open-concept floorplan showcases the modern kitchen, dining area and living room. Lots of windows and natural light; west facing. Hardwood floors throughout the home (including all 3 bedrooms). Pre-wired for surround sound. Pre-wired for 220V electric car charger. Has covered outdoor balcony - perfect for grilling. HOA includes pool & gym access, free cable tv, wireless internet and security monitoring service.",Condo,2014.0,Central,,"Garage Door Opener, Guest, Private",,3,2.0,2.0,1601.0,0.0,0.0,Playa Vista,Playa Vista Elementary,6.0,1.0,Marina Del Rey Middle School,2.0,0.8,Venice Senior High School,6.0,2.3,Wood,Central,,"Dishwasher, Disposal, Microwave, Refrigerator, Vented Exhaust Fan, Gas Cooktop, Gas Oven, Range, Range Hood, Self Cleaning Oven, Washer, Dryer","Inside, Laundry Room","Garage Door Opener, Guest, Private",1148459.0,14003.0,2020-09-05,1575000.0,2015-09-30,1061000.0,Playa Vista,90094,CA
46525,21098 White Fir Ct,1055777.0,"Newly renovated, gorgeous 3-bedroom 2-full bath, 2 story, 1003 Sq. Ft townhome in a prime sought-after Monta Vista gated community. World-renowned school district - Abraham Lincoln Elementary, John F. Kennedy Middle & Monta Vista High.   Brand new modern kitchen countertop & cabinets, new gas range & ventilation. Brand new cooling and heating system. Recessed lighting. Brand new bathroom vanity, cabinet & lighting.  2 private yard/patios (front & back) excellent for outdoor dining, relaxing and entertaining friends & family. In house washer/dryer hookup ready. Downstairs bedroom is remodeled with no permit.   Very low HOA fee with pool and clubhouse. Walk to De Anza College & Jollyman Park, close to many tech companies, supermarkets, shopping malls & library.  Prime location with easy access to Hwy 85/280,De Anza Blvd & Stevens Creek Blvd.   This quiet & safe,  gorgeous, prime location townhome with the best schools could be yours to enjoy!",Townhouse,1971.0,Heating - 2+ Zones,Multi-Zone,"Garage, Carport",736.0,Ground Floor Bedroom,2.0,2.0,1003.0,0.0,0.0,Cupertino,Abraham Lincoln Elementary School,8.0,0.7,John F. Kennedy Middle School,9.0,0.5,Monta Vista High School,10.0,0.9,"Tile, Laminate, Carpet","Forced air, Gas",None,"Dishwasher, Garbage disposal, Microwave, Range / Oven, Refrigerator",Electricity Hookup (110V),"Garage, Carport",436292.0,6192.0,2020-11-19,1060000.0,,,Cupertino,95014,CA
41382,2801 Burkshire Ave,1460000.0,"Fantastic home for a growing family, welcomed by incredible landscaping and gated entry: the spacious 3Br, 2 baths plus bonus room is enhanced by an open-concept floor plan, architectural accents, custom lighting.  The Kitchen has granite counters, plenty of cabinets space & stainless steel appliances. Fabulous location. Near 405 freeway, Whole Foods, Starbucks, restaurants, and bars. The showing will be available on Sunday from 2 PM to 5 PM by appointment only.",SingleFamily,1950.0,Central,,"Converted Garage, Driveway",5265.0,3,2.0,2.0,1441.0,0.0,0.0,Los Angeles,Richland Avenue Elementary School,6.0,0.4,Daniel Webster Middle School,3.0,0.6,University Senior High School Charter,6.0,1.8,Wood,Central,,"Barbecue, Dishwasher, Disposal, Microwave, Refrigerator, Vented Exhaust Fan, Dryer",Inside,"Converted Garage, Driveway",839600.0,10265.0,2020-09-21,1475000.0,2014-02-28,635000.0,Los Angeles,90073,CA
23432,6633 7th Ave,668000.0,"PRICE REDUCED!! Beautiful completely remodeled spacious home. Nestled in the heart of Los Angeles. Minutes away from the Crenshaw/LAX Metro Rail Line, Rams Stadium, USC and the Clippers’ new arena. Great value in this sizzling location. Meticulously renovated with modern features. New air conditioning and heating system, quality upgrades and water-resistant wood laminate flooring. Remodeled gourmet kitchen with stainless steel appliances, quartz countertop and a beautiful white beveled subway tile back splash. In-Closet indoor laundry area. 3 oversized bedrooms with new carpet, huge romantic master suite with en suite walk-in shower. Sliding doors lead out to a spacious porch and park-like rear yard. Large hall bathroom with upgraded finishes.  The home is equipped with ceiling fans throughout. The backyard is great for entertaining, with pergola and tiki lights, fire pit and a long driveway for several vehicles. Great curb appeal. This is a must-see property.",SingleFamily,1922.0,Central,Central Air,Garage,4800.0,3,2.0,2.0,1325.0,1.0,1.0,Los Angeles,,,,Alliance Leadership Middle Academy,4.0,0.2,,,,"Carpet, Laminate",Central,Central Air,"Dishwasher, Gas Range, Gas Cooktop, Gas Water Heater, Microwave","Laundry Closet, Washer Hookup",Garage,535805.0,6703.0,2020-08-03,668000.0,,,Los Angeles,90043,CA
15383,10621 Kalmia St,465000.0,Brand New Home!! New Construction- Standard Sale -House Under Market Value Appraisal came at $475K  - Very Nice Open Plan-  4 Bedrooms with Ceiling Fans- Mirror in Closet Doors-  2 Full Baths Nice Living Room - Dining Area with Chandler- Nice Kitchen with a lot of Cabinets- Granite Counter Top Recessed light through out the House- Fire Sprinklers and Wire Electric Car Charger -  Modern Finishes- Parking for 4 Cars and Carport.,SingleFamily,2020.0,,None,,3125.0,4,2.0,2.0,1300.0,0.0,0.0,Los Angeles,Weigand Avenue Elementary School,2.0,0.2,Edwin Markham Middle School,3.0,0.9,,,,,,None,,Laundry Room,,,,2020-04-02,479000.0,2019-03-14,127500.0,Los Angeles,90002,CA
30370,37506 Road 274,846355.0,"Bass Lake Marina View LAKE FRONT home!  An inviting two level home with two decks/patios that overlooks the lake.  The main level is a great open plan with cathedral pine wood ceiling and beams.  A great rock fireplace with insert.  There is a corner bar just waiting to be used.  The large granite kitchen with 4 stool counter, Alder cabinets, garden window, 2 ovens and a warming oven, microwave and 2 pantry's.  From the living room, kitchen, dining area, bar & decks is all windows galore to enjoy the lake views!  The lower level features 2 bedrooms, each bedroom with a glass slider with lake views & patio access, one is the master bedroom with a fireplace,  bathroom, laundry and a large under house bonus storage room.  Both bedrooms have large glass sliders to the patio and lake.  Walk or drive to your boat slip!  Marina View has a private gated picnic, BBQ, boat docks & boat slip area.  Enjoy the lake from your own home on the water!  Some furnishings are included!!  A one of a kind home.",SingleFamily,1974.0,Forced Air,Electric,Garage - Attached,6183.0,3,2.0,2.0,2110.0,2.0,2.0,Bass Lake,Oakhurst Elementary School,5.0,8.1,,,,Campbell High Community Day School,,7.2,"Carpet, Tile",Forced Air,Electric,"Dryer, Washer",Inside,Garage - Attached,109772.0,1102.0,2020-02-24,985000.0,,,Bass Lake,93604,CA
15754,3334 Madera Ave,740000.0,"Adorable one bedroom, one bath cottage on quiet residential street in Atwater Village. Spacious rooms, bamboo floors, large kitchen with adjacent laundry facility. Open patio/deck with stairs leading to the backyard. Bonus room in the basement. Large view lot with with fruit trees. Enormous potential to expand and to build an ADU unit in the back of the lot. Walking distance to coffee shops and restaurants on Glendale Blvd, the LA River and the Griffith Park trails.",SingleFamily,1923.0,Wall Furnace,None,0 spaces,5404.0,1,1.0,1.0,660.0,0.0,0.0,Los Angeles,Atwater Avenue Elementary School,4.0,0.3,,,,,,,Bamboo,Wall Furnace,None,Refrigerator,,,44325.0,709.0,2020-06-09,779000.0,,,Los Angeles,90039,CA
11594,8337 Elm St,475000.0,"Recently build property 2012 in Los Angeles, with great central location.",SingleFamily,2012.0,,,0 spaces,2444.0,4,3.0,3.0,1500.0,0.0,0.0,Los Angeles,Graham Elementary School,3.0,0.1,Charles Drew Middle School,1.0,0.6,,,,,,,,See Remarks,,287119.0,4120.0,2020-03-20,475000.0,2012-08-07,255000.0,Los Angeles,90001,CA
23209,1029 Inverness Way,1830000.0,"Charming Raynor Park Sunnyvale ranch style home in a great location just minutes from the new Apple Spaceship. This must see home features hardwood floors, crown molding, fireplace, and a spacious family room. The home also offers a beautiful kitchen with tile floor, granite countertops, and stainless steel appliances. Close to outstanding local schools: Laurelwood Elem (API: 946) and Marian A. Peterson Middle (API: 885). This dream home includes a play structure in the back yard and is perfect for entertaining family & friends. ""Want the option for a larger home? This home includes fully approved plans to add 1500sf to enlarge the home to  2700+ sq ft, with 5 bedrooms & 3 Baths. Enjoy this nicely remodeled as it is or add on to create your new custom masterpiece. """,SingleFamily,1958.0,Central Forced Air,Central AC,"Garage, Garage - Attached, Covered",7056.0,3,2.0,2.0,1232.0,2.0,2.0,Sunnyvale,Laurelwood Elementary School,8.0,0.3,Marian A. Peterson Middle School,6.0,0.5,Adrian Wilcox High School,7.0,1.9,,Forced air,Central,,,"Garage, Garage - Attached, Covered",1708544.0,20294.0,2020-08-19,1688000.0,2017-05-11,1610000.0,Sunnyvale,94087,CA
45101,2182 San Remo Ct,981000.0,Pride of ownership!  A very well maintained and ready to move in.  Custom build fireplace with original hardwood floor.   Dual pane windows throughout.   Recession lighting.  Enjoy the breathtaking view of the city lights and the bay from the dining room.  New deck and interior paint.  Solar heated Pool.  Long drive way for extra parking and a bonus workshop with separate entrance.,SingleFamily,1964.0,Forced Air,"Ceiling Fan(s), Central Air","Garage Door Opener, Attached, Carport - 2 Or More",6534.0,3,2.0,,1642.0,2.0,2.0,San Leandro,Corvallis Elementary School,3.0,2.8,Edendale Middle School,1.0,0.9,San Lorenzo High School,4.0,1.4,"Hardwood, Laminate, Tile",Forced Air,"Ceiling Fan(s), Central Air","Electric Range, Disposal, Refrigerator","220 Volt Outlet, In Garage, Other","Garage Door Opener, Attached, Carport - 2 Or More",669968.0,8812.0,2020-11-19,879000.0,2008-06-19,569000.0,San Leandro,94578,CA
379,9924 Westwanda Dr,875000.0,"Serene 2 bed, 1 bath retreat located on a quiet street off of Benedict Canyon in BHPO. Approximately 20 stairs lead up to the tranquil mid century with high beamed white ceilings with sky lights and tree top views. Living room, kitchen and dining room are open and have a gas fireplace. Kitchen has stainless steel appliances and breakfast bar. Master has an oversize sliding closet and is next to the full bath. The second bedroom has French doors and with the built in book cases and desk, can be used as a study or den. Long time owner has enjoyed the original feeling, and is presenting the property in an As Is condition. Stairs, deck and garage. Located in the prestigious Warner School district. Easy access to Sunset and to Mulholland.",SingleFamily,1953.0,Central,None,"Driveway, Private",,2,1.0,1.0,1242.0,2.0,1.0,Beverly Hills,Warner Avenue Elementary School,9.0,2.4,,,,University Senior High School Charter,6.0,4.2,,Central,None,"Dishwasher, Oven",Outside,"Driveway, Private",544702.0,6849.0,2019-12-10,875000.0,1999-03-29,350000.0,Beverly Hills,90210,CA
42551,233 Cormorant Close,950000.0,"Location. Location. Location. This beautiful well maintained Carson Bowler home is in the coveted Unit 21 West Meadow. Very Private at the end of the cul de sac with commons on three sides. The great room with cathedral ceilings and windows on all sides offer panoramic views of the ocean, meadows and forest. Such a peaceful private spot.  Master suite opens to private deck with hot tub and ocean views. Hiking trails to the ocean and forest nearby. Beauty surrounds you here. A retreat and lifestyle like no other.",SingleFamily,1993.0,Other,,0 spaces,11761.2,2,3.0,2.0,1855.0,0.0,0.0,The Sea Ranch,Horicon Elementary School,2.0,6.4,,,,Point Arena High School,3.0,18.5,,Other,,,,,908000.0,10155.0,2020-09-17,1195000.0,2004-12-29,765000.0,The Sea Ranch,95497,CA
33579,6105 Jason Ct,878000.0,"Welcome Home! This 3 bedroom, 2.5 bath corner lot home in Aptos is just what you have been looking for. This newly remodeled home has beautiful new floors, interior paint, dishwasher and more. Wonderful private backyard, large master bedroom with ensuite with vaulted ceilings, wood burning fireplace and bright rooms throughout. Set in a welcoming community, this home is close to shopping, hiking, biking, restaurants, parks, newly remodeled Aptos Shopping center and much more. Come take a look at your next home!",SingleFamily,1989.0,"Gas, Forced Air",None,"Garage, Garage - Attached",2178.0,3,3.0,2.0,1500.0,0.0,0.0,Aptos,Main Street Elementary School,7.0,1.2,New Brighton Middle School,6.0,1.0,Harbor High School,7.0,3.7,"Tile, Laminate","Forced air, Gas",None,"Dishwasher, Garbage disposal, Range / Oven","In Garage, Gas Hookup","Garage, Garage - Attached",399368.0,5341.0,2020-10-06,800000.0,1998-04-17,279000.0,Aptos,95003,CA
29572,634 S Citrus Ave,1822000.0,"Pristine Modern Spanish on a quiet tree lined street. Meticulously maintained, this turnkey 3 bed 3 bath + office home features a bright living room w/ fireplace, vaulted barreled ceilings, recessed lighting, and large arched picture window. Gourmet kitchen w/ Viking stainless steel appliances, Wolf stove/range, and Walker Zanger tile opens to large formal dining room. Separate office/playroom. Master bedroom suite w/ large walk-in closet, spacious spa-like bathroom w/ Ann Sacks tile shower, modern soaking tub, Carrera Marble counter tops, dual sinks and French doors open to an ultra private, professionally landscaped backyard w/ large tiled deck & custom outdoor fireplace. There are 2 additional spacious bedrooms, updated hall bathroom, and powder bath. Hikvision security camera system, surround sound speakers throughout. Garage converted to Cabana/Bonus room w/ custom storage cabinets. Moments from La Brea shops and restaurants and The Grove. Coveted 3rd Street Elementary.",SingleFamily,1924.0,Central,Central Air,Driveway,6462.0,3,3.0,3.0,2088.0,0.0,0.0,Los Angeles,Third Street Elementary School,8.0,0.5,John Burroughs Middle School,7.0,0.1,Fairfax Senior High School,7.0,1.7,Wood,Central,Central Air,"Dishwasher, Disposal, Microwave, Refrigerator, Washer, Dryer","Inside, Stackable",Driveway,1464337.0,17939.0,2020-08-24,1949000.0,2011-08-16,1275000.0,Los Angeles,90036,CA
